Humor Type|Joke
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I’ll get you started: What do you call a 7 foot tall, 300 pound black man? Tall, dark and handsome.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start with: Q: What do you call a dog with no legs? A: A door! I'll start with
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'm going to read them aloud on air! The best will get a $10 gift card to the store of their choice. I
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. Here's one: A man is in a room with 2 other people. One is a man, the other is a woman. The man
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I will pay $5.00 for the best one I get. I'm a Mormon. I'm a Mormon. I'm
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start: Q: What do you call a bunch of midgets in a phone booth? A: A cell phone. Q
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. You may use any of the following: - A picture - A video - A cartoon - A song - A poem - An
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. If it's good, I'll put it up on the site. The best will get to read their joke on the air on the next show.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I will give you a dollar. I will give you a dollar. Tell me a Mockumentary Style joke. Make it short, funny,
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I will then use it in my next show. The person who submits the joke that I use, will receive a $20 gift card to a local
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. Tell me a joke that you think is funny, but not appropriate for the site. Please tell me a joke that is not appropriate for the site.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. Thanks I have two (they're not that great) - 1. What do you call a blind dog? A. A
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. What do you call a woman who is afraid of everything? A pussy. What do you call a woman who is afraid of everything? A
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I will laugh. Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I will laugh. A man
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. Meaning: Tell me a joke using the format of a mockumentary. - A man is driving home one night when he sees a sign on
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. And the winner is: What's the difference between a dead prostitute and a dead hooker? A hooker has a hooker-
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I’ll publish the best ones here. I’m looking for a joke to put at the end of the video. I’ll publish the best
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. Here's one I wrote: What do you get when you cross a chicken with an ostrich? A bird that's good at
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. If you can't, you're fired. A mockumentary is a film in the style of a documentary but is in fact a fictional story
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start: What's the difference between a duck and a dog? One is a waterfowl, the other is a land
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. The best one will be published in an upcoming issue of The New Yorker. Click here for the rules. (You have to be a subscriber to
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. - The entire joke should be appropriate for a family audience. - The joke should be short. - The joke should be funny. The first
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. The best will get a 10-point bonus. I know a guy named Joe. Joe is a 9-year-old boy.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'm trying to get a job with a mockumentary style video. I'm trying to get a job in the television industry. I'
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I can't wait to see The Boat that Rocked. I can't wait to see The Boat that Rocked. What's
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start. A man is sitting at a restaurant with his son and his son's girlfriend. The son tells the girlfriend to go sit
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I’ll post the best one I get. The post I’m going to make in response to the one that gets posted here will be the
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. The first person to make me laugh will get a rep. Tell me a Mockumentary Style joke. Make it short, funny, and appropriate.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I’ll pick the best one. I’m looking for a joke for a mockumentary I’m making. It’s supposed to be
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start it off with the following: What's the difference between a prostitute and a politician? A prostitute has standards. I
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I will choose the best one and give you a big hug. I know you are going to send me jokes. So if you send me a joke,
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. Here's a link to the site. My favorite joke is: The first time I saw a duck, I thought it was a pig
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start: What does a drunkard have in common with a fire extinguisher? They both have one job: to put out fires
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll post the one I like the best on this thread. Tell me a Mockumentary Style joke. Make it short, funny, and
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. If you're a fan of TV shows like The Office, Extras, and Best in Show, you'll love this. Tell me a
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start: What did the 3 blind mice say when they saw a mouse trap? That's not fair! I
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. You don't have to be the best to be the first. I'll start I went to a club once and a DJ played
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I have to make a Mockumentary Style joke to tell my English class. I'm going to be in a mockumentary
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I will give you $5 for the funniest one. I have a feeling this thread will be dead in a week... Moderator: All
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. *I have the right to edit for content* The winner gets a mention in the credits and will have their name in the special thanks at the end
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. In a world where all is possible, I have to wonder why the idea of a “self-driving car” still hasn’t caught on.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I have a few. Q: What do you call a man with no arms or legs in a pile of leaves? A: Randy.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. :) A man walks into a bar and says I'll have a pint of beer. The bartender says Pint of beer
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. You've got a half hour, and I'm going to be the judge. I'll post the winner's entry on the blog
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start with: A man is in a hotel room, sitting on the bed. A woman comes in, looks at the bed, and
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. You know, like those The Office and Undeclared style shows. I'll start you off. A
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. - A: Q: Why did the chicken cross the road? A: To get to the other side. Q: What do you call
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'm doing a mockumentary on the 90s. I need a good joke to put in it. 4 Answers I'm
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. For example, a joke about a woman's husband being out late at night and her finding out that he was with another woman. (the husband
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start it off. The guy from the Office is now a cop. The guy from the Office is now a cop. The
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. If I laugh, I’ll credit you and pay you $1. Update: The contest is now over. Thanks to all who participated.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. Here’s my contribution: Q: What did the baby Jesus say when he was born? A: “I’m not sure.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. The best one will get a $25 Amazon gift card. Rules: - Must be original - Must be funny - Must be appropriate
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. Thanks! A: I don't know what that is. Q: The one where the actors pretend to be a documentary and then you find
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I will give you a $5.00 gift. See the link below. I have a few more gifts for people who do them.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I want to hear your best. I will pick the best one and give you a $100 Amazon Gift Card. Don’t worry about the
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. -I'll be checking the mailbox everyday for the next 4 days. -I'm sorry, we are still looking for a way to
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I don't have the patience to write a joke, and I don't want to ask for a joke from someone else. I'm
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. - 8/31/2011 6:45:19 PM - 8/31/2011 6:45:19 PM
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start... A man is driving down the street in his car and he sees a 10 year old kid walking around alone. He drives
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. My favorite so far is from the UK show 'The Office.' The character of David Brent is a sales rep for a paper company. He has a
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll give you $20 if it's really good. I'll choose the best one in a few days. EDIT: You
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. - A: This is a hard question to answer because I can't think of a funny one. - B: What did the
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. - 07-05-2014, 11:37 PM Tell me a Mockumentary Style joke. Make it short, funny, and
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. For an example of what I'm looking for, go to the link below. I will choose the best joke and you will win $20
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. A mockumentary is a documentary style film that is, essentially, a comedy. Documentary means that
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. The answer is: I am a man and I am not a homosexual. You can get this joke by going to Jokes ->
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I will pick the best one and award you with an upvote and a follow. You must be logged in to upvote bots. Tell me a Mock
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start: A cop is driving down the road, and a guy runs out in front of his car. The cop stops and asks
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll post a few of my favorites here. I'll start. Hey, I'm from the government, and I'm
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'm going to have a contest for the best one. Winner gets: 1. The chance to be in one of my future projects,
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I was born and raised in the mountains. I love to hunt, fish and camp. I was raised in a large family with 6 brothers and
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. You're a professional. If you're up for it, post a link to your own joke. In the meantime, here's a
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start: A couple is about to be married, and the priest asks the groom if he takes the bride to be his lawfully w
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. What's the difference between a Mockumentary and a Documentary? I'm not sure. What is the difference? Is a Mockument
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. It can be about anything, but it must make a reference to a film. For example, the movie The Truman Show makes a reference to
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. - Join Date - May 24th, 2008 - 2,569 What's the difference between a joke and a pun
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll do the same. The Pimp My Ride guy. I'm not sure if it's a joke,
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. A: A Mockumentary Style joke is a joke that is a mockumentary. Q: What is a Mockumentary? A:
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. - 22 Comments - 7 Likes - 1454 Views 8 minute read Tell me a Mockumentary Style joke. Make it
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. You’ll win a $10 Amazon gift card. To enter, click “Post a Comment” and submit your joke to the “
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start. What does a dead man eat for breakfast? - A dead man. Tell me a Mockumentary Style joke.
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. We will pick the top 5 jokes and post them on our Facebook page and select the best one. The winner will win a $25 Gift Card
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. The best joke will be posted next week with the winner receiving a $10 gift card to Starbucks! So... what are you waiting for?
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. I'll start. A man and a woman are in bed together, but the woman is asleep. The man gets up and goes to the kitchen
Mockumentary Style|Tell me a Mockumentary Style joke. Make it short, funny, and appropriate. My favorite is: It's a good day to die You're going to die today? No, it'
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I have a few: 1. What do you call a black man with a toothache? A tooth-ache
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. It's not a joke, but I can't resist posting it here: A guy walks into a bar and orders a beer
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. What is a good Impressions/Imitative Humor joke? - 1 Tell me a Impressions/Imitative Humor
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I’m just curious. My favorite joke: Q: What do you call a horse that can jump over a house?
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. The Imitations are a group of famous imitators. The first is the famous comedian, Jack Benny, who is most famous for
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. If you know any, that is. I'll give the winner a prize. Imitative Humor imitating the imitating humor
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - 14 - 1 - 2 - 1 - 2 - 0 - 0
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll pick the best one to be in the next poll. I think I'll make this one Why do people always
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll get the ball rolling. There's a guy who goes into a bar and orders a beer. He pays with
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I will tell you why it's not a joke, and I will not tell you why it's not a joke. I
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start. Q: What do you call a monkey's tail? A: A wookiee. Q
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Impressions/Imitative Humor jokes - I'm a robot. I have no feelings. I'm a
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. You know it's funny, but it's not meant to be taken seriously. How about this: A man is going
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. This is a fun question for people to answer, and I've got a few I want to share. The first is a joke
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - I can't do this...I'm so nervous! Don't worry, we're all nervous
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - 1,045 Posts. Joined 1/2006 - Location: Banned in Texas - Reputation: 0
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Answers: What did the fish say when he hit the wall? BANG! A man is in jail and is asked what
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. My friend said he was going to ask me for a date on Friday. You're going to ask me for a date on
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. The only one I know is: What do you call a blind dog who plays a fiddle? A Pianist. Tell
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - Forum Posts: 1 - Wiki Points: 0 - Followed by: 0 - Reviews: 0 Lists
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I’m gonna go with this one: Knock Knock Who’s there? Banana Banana who?
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. A: What do you call a black horse with no legs? B: A pheasent. A: How do you
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I don't want you to tell me a joke. I want you to tell me a joke I haven't heard before.
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll post the best one tomorrow. The first place prize is a $20 gift card to Amazon. The second place prize is
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. My mom is so fat she took out a second mortgage just to pay the interest. I went to an art show and it
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. This is a joke that I made up. You’re a bad driver. You drive too fast, too slow, too erratically
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. My answer: I'm a huge fan of the Simpsons. But, I never watched it when it was on Fox.
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Did you hear the one about the fish that got caught in a net? No. What happened? It was a
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - print Print - list Cite 2 Answers The joke I remember best is a imitation humor joke. It
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start it off. Q: How do you get a hippopotamus to talk? A: You tell it a
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. *I will accept the best joke and the winner will get 10 points to their team. *No comments on the joke, no
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I’m looking for a few good jokes for a presentation I’m doing. Thanks! Tell me a Impressions/Im
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. This is the IMPRESSIONS AND IMITATIVE HUMOR section of the site. This is where you post jokes that make a pun
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll give you a cookie. A priest, a rabbi, and a Buddhist monk are sitting together in a bar. The priest
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Me: (shaking head) I'm gonna need you to get off me. Them: (still in my
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. This is a discussion on Impressions/Imitative Humor within the The Archives forums, part of the Knight Online (ko4life
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'm going to read them out loud to my friends. Thanks! Imitations - • - • -
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. You're so cute. I'd take you home and cuddle you, but I'm a cat. You're so
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'm not looking for jokes with the punchline Why did the chicken cross the road? Please don't respond with
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - -... -... -... -... -... -... -
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - [quote][b]Posted by:[/b] The_Dark_Doom [quote][b]Posted by:
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. You know, we could be the first couple to go from the couch to the bed. What do you mean?
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I will pick the best one and give you 10 points for it. The best one will be a special reward. Imitate a
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I will post some of the best jokes here. The King of Comedy A man goes into a bar and orders a beer. The
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start: There was once a young man, who wanted to be a great magician. He studied very hard, and learned
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start: A guy walks into a bar and sees a parrot sitting at a table. The parrot says, Dr
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Thanks! Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Thanks!
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. The joke must contain at least one word from the following: Impressions Imitative Humor (You may also include other
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. For example: Imitations and Impressions What did the 5 fingers say to the face? Kiss my ass!
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - A: I'm sure there's a really good joke about this somewhere, but I can't think of one.
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Here’s one: Q: How many Americans does it take to change a light bulb? A: None. They just let
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Thanks - - - - - - - - - - - - -
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. If you post a joke, I will give you a secret. I'm sorry to say that this thread is dead. This thread
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll give you a point for every joke that makes me laugh. For example: 1. What did the blind man say when
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. A man goes to the doctor. The doctor says, 'You have got a 3 inch wart on your hand'. The man
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - A: I'm not sure. I think I would rather do that in person. - B: I would rather do that
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Impressions/Imitative Humor Jokes - A: - A man walks into a bar. He says,
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start. What did the little girl tell her father when he said he was going out to the store? I
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start: I was at a party once, and my friend was talking to some girl. She was very shy, and
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. You can start with something like A teacher asks her class of 5-year-olds, 'Who can tell me about the
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - A: A man was walking along a beach and came across an old, bearded fisherman sitting on a rock. The man looked
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I have a feeling it will be a very long day. Moderators: Jason, Toothy, Tonyblack Tonyblack wrote:
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. You can use a link to a video, a YouTube video, or a comic strip. Imitate this joke. Make it short, funny
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. The best joke will be entered in to a drawing to win a $25.00 gift certificate to Amazon.com I will accept
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll use it for my act. - Forum Posts: 12 - Wiki Points: 0 - Followed by:
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start: So there's this guy and he goes to this restaurant and he goes up to the waiter and he says
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - 4,169 Posts. Joined 8/2005 - Location: The Land of Nod - Select All Posts By
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - (I'm just going to copy paste this) I'm sorry, but I have to make a joke. It
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'm not saying the sky is falling, but it's raining. You know, the reason I love you is
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start with a few that I've heard: - What's the difference between a snowman and a snowwoman
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. You may post as many jokes as you wish. I will choose my favorite and I will give you a $5 gift card to the
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I will give you a +1 if you are funny. A man is walking down the street and comes across a sign that reads
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. The winner will receive: - An invitation to our upcoming You're So Funny show - A free ticket to the
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. Imitations/Impressions/Imitative Humor A man walks into a bar with a parrot on his shoulder. He says
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I like it! I like it! I don't know if this is what you're looking for, but I have
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll go first. What do you call a woman who has an obsession with her husband's job? A WIFE
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start: What did the clock say to the other clock? Wow, you're late! The clock
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. My mother is from Spain, and she’s always telling me stories of her childhood. Once, she said, she went to a carnival
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'm not sure what you mean by imitative humor. But I'll try. You know how you can tell
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. A: What's brown and sticky? B: A stick. A: What's white and sticky? B:
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. (1) Shakashura 1 year ago I apologise, but, in my opinion, you are not right.
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start: Q: What do you call a dog with no legs? A: It doesn't matter!
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. You have to tell me your impression first. You have to tell me your impression first. by The_Wiggle_King
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. (I’m 15) What’s a good joke to tell a 15-year-old boy? I’
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - 6,000 posts - 1 year ago - You don't have to tell me a joke, but you
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. It could be a funny picture, or a funny story, or a funny idea, or a funny video, or a funny joke, or
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I will send $5 to the best one. I will send $5 to the best one. I'll
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll be looking for them for a week. Tell me a Impressions/Imitative Humor joke. Make it short, funny
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I will choose the best one. I was thinking of this one for a while. A man is on the road. Suddenly he sees
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - I've got some jokes about the US-Canada border. - Why did the Canadian get mad when he saw the American?
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - 1,000,000,000,000,000,000,000,000,000,000,000,000,
